step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
287,PAYMENT,1808.8859401183615,O36689,1248.8059887607642,212458.28858225897,D36689,10126.114931440365,29388.33319119869,0
46,PAYMENT,2036.2760257465436,O36690,15487.006753634416,30361.072279861262,D36690,1673.36985880479,71833.05125622539,0
14,PAYMENT,1727.0490350015843,O36691,117387.2649319757,28717.13525593853,D36691,49145.15124517571,702.36312901276,0
633,CASH_OUT,12799.828448494047,O36692,13904.996445592938,1504.290585455015,D36692,62785.40681037417,85242.34790913083,0
375,PAYMENT,5841.845561661353,O36693,3747.6853503954267,142162.58660384,D36693,199138.76047802786,151649.534114379,0
703,PAYMENT,4532.671970565725,O36694,3342.0779706513604,195.45305367031662,D36694,278204.4496708179,1884.22777743002,0
333,CASH_OUT,2828.859866571035,O36695,33754.5784552637,75430.24390341589,D36695,9770.948635339228,19728.38849069539,0
166,PAYMENT,5905.044986833769,O36696,142035.72557914804,12347.614008461427,D36696,283359.60196459957,10752.925021291,0
507,PAYMENT,4832.198701989303,O36697,112423.77439544605,229795.11830732465,D36697,78786.54970947068,77243.2105440232,0
117,PAYMENT,968.8180505064273,O36698,38292.32727508301,15888.710917237397,D36698,65044.58249221418,33488.20828261992,0
636,PAYMENT,1783.7535512585516,O36699,12952.402900374205,21135.489830104336,D36699,137393.20402465315,14280.912207635236,0
566,PAYMENT,16857.834927509193,O36700,47700.2797623095,18346.280885776912,D36700,82827.62660496593,80056.63273649149,0
439,PAYMENT,21628.79030787461,O36701,128619.61459511187,17519.90314670948,D36701,142.83635009654736,8467.175144935145,0
304,DEBIT,227.1358308419326,O36702,98251.22013115375,38069.915332094664,D36702,79008.42607868157,157412.00777590758,0
457,CASH_OUT,1840.3768632483614,O36703,190851.35142311364,90667.55556620748,D36703,76631.08719476925,121723.8888357244,0
271,CASH_OUT,21393.08403815619,O36704,12103.54894041707,20868.355069985817,D36704,24928.899388755224,68933.4546243146,0
711,DEBIT,83.97524350182351,O36705,26045.273330955042,302.32367947693416,D36705,28186.66049935027,41437.180947790184,0
216,PAYMENT,15322.071193601827,O36706,15183.079899295482,33661.37352674595,D36706,19176.846261600855,58098.84597853849,0
113,PAYMENT,5741.686824277144,O36707,98798.69552036478,59888.662331503925,D36707,303429.1073562871,15513.554788123802,0
16,PAYMENT,4942.629102223073,O36708,20709.46446103975,65272.81623962365,D36708,58183.65660845924,35074.39516095802,0
216,CASH_OUT,8680.339515420264,O36709,39382.46350222989,4263.502969208425,D36709,75225.71149181695,38301.934111980496,0
427,TRANSFER,31280.752733376823,O36710,77175.67250937427,52312.21122724464,D36710,48700.167410944305,44265.54826416998,0
135,CASH_OUT,2228.535499391409,O36711,15044.259326714502,21812.468426501946,D36711,74794.59092043892,4115.093878912777,0
43,TRANSFER,10718.322043697326,O36712,90948.7179217334,5849.732490299143,D36712,21551.995989340285,3926.80631135979,0
284,PAYMENT,3417.004356760313,O36713,25788.7297950331,39764.99975769739,D36713,34885.98226481638,163170.82442342592,0
98,CASH_IN,6544.052919408743,O36714,8252.22586346968,3050.2576114836843,D36714,2098.8467357257914,178123.51407469157,0
60,DEBIT,8683.951505401446,O36715,44965.05348227166,240638.67710871424,D36715,4879.639974328993,9256.502000275723,0
230,CASH_IN,1676.8548386876782,O36716,6178.325611087023,35140.15319893155,D36716,119738.45900426654,120333.8952776199,0
643,PAYMENT,989.7649880964632,O36717,21986.622039077163,16297.105520743233,D36717,114754.59148260359,8259.48087632374,0
385,PAYMENT,26.1587728906343,O36718,50460.526455305924,17568.661124417533,D36718,5333.3937791197795,53999.311695487675,0
159,PAYMENT,1870.558947910511,O36719,69558.40012149395,152665.87577961019,D36719,50065.238191935205,55134.66718075575,0
471,CASH_OUT,2217.997738754254,O36720,3093.3809655427854,87822.46404848181,D36720,33523.99258166727,106398.53748217032,0
596,TRANSFER,2552.2883207738196,O36721,31828.76439601426,17458.66698120708,D36721,52139.83652470424,53299.97809471616,0
208,PAYMENT,11351.256370410201,O36722,13360.023251777706,35397.69300672049,D36722,349446.9515601235,12841.484531679587,0
174,TRANSFER,846.6416627748488,O36723,8832.56191999214,30775.97506796604,D36723,56551.28732860948,41335.346075210095,0
81,PAYMENT,7647.575011013788,O36724,49719.52062104588,94515.22757161483,D36724,7946.119202778554,108367.96230119637,0
18,PAYMENT,461.74026188125714,O36725,2602.2593872294506,22633.98958049219,D36725,63486.33622741492,70199.81276136218,0
708,TRANSFER,1568.3674970598738,O36726,43598.16281148955,28477.08017416255,D36726,30124.76532303329,1346.7797705760793,0
291,PAYMENT,1726.5079644999435,O36727,2488.118576154957,1784.970901115005,D36727,51323.27163430856,32828.001895784386,0
360,PAYMENT,1516.6910587699283,O36728,182891.38897627764,4494.232330030058,D36728,3082.397905559967,22437.354083478996,0
279,PAYMENT,18747.111663877848,O36729,23939.604237065294,34606.72075275188,D36729,76295.12545555891,54.18977618738638,0
397,TRANSFER,8997.880676008015,O36730,117556.64559494794,96742.7315223162,D36730,129294.90773519821,15916.590064449598,0
142,PAYMENT,825.0629906954531,O36731,14799.970770334723,20794.562604305655,D36731,115494.82310601609,203385.75755056954,0
677,TRANSFER,14596.501474380488,O36732,43.5695698913099,269.8955034236821,D36732,14438.523949917299,13041.864925670225,0
517,PAYMENT,2306.8980556515094,O36733,19643.85311296372,89046.19170169742,D36733,52627.03160112521,73000.97925683562,0
251,DEBIT,4290.657576504737,O36734,113676.6367906031,59219.85994825545,D36734,29182.50714286712,22459.755153005026,0
662,CASH_IN,341.9049652363807,O36735,32819.06255806706,233419.06805599338,D36735,17777.18237084753,8009.292554133346,0
540,CASH_OUT,5818.774073614135,O36736,39265.89339381774,34707.333291028524,D36736,22706.428615520545,5164.851483307573,0
237,PAYMENT,79.03522674178335,O36737,97756.42468506694,40613.62930941237,D36737,181285.93957126315,55852.174236319006,1
132,CASH_IN,4935.095177236568,O36738,30987.045062658286,8156.302473197652,D36738,57642.02525926022,23276.201869895234,0
306,TRANSFER,4470.1210675159655,O36739,60776.133554959524,7945.3757746505,D36739,12393.400564698959,2042.7391825969337,0
358,CASH_OUT,4961.714982384537,O36740,12187.571176534511,3691.134368071907,D36740,45638.67645562468,136841.55962481245,0
285,CASH_IN,301.36446836098264,O36741,16034.213972824557,571.4069406783839,D36741,873.6436316809235,31758.75059557588,0
293,CASH_IN,17697.767611131396,O36742,142176.18445876837,77761.09573792471,D36742,42277.8948386214,17379.432354924138,0
163,PAYMENT,3985.100614787749,O36743,118303.13864017725,49629.147664456854,D36743,13314.165813079251,76414.0534022311,0
419,PAYMENT,6023.616972308588,O36744,50200.61564471352,16193.550472568271,D36744,35763.20549976338,58625.16651474997,0
739,PAYMENT,3674.883111445985,O36745,125814.32886382245,24132.70444340857,D36745,61254.68024744379,45507.29728203195,0
468,PAYMENT,7164.313204368078,O36746,32042.94700956516,4880.260125411881,D36746,13309.48447493743,8318.426518830745,0
642,CASH_IN,1068.032949312061,O36747,56454.16304079827,89165.1243662419,D36747,34349.12356661382,26836.29479374466,0
570,CASH_OUT,5389.078188225512,O36748,4789.127394283618,23548.149155210172,D36748,3444.10436315556,38133.71883711653,0
507,PAYMENT,5015.081403549565,O36749,208138.6174228632,10684.484268097713,D36749,7856.5902687952575,86958.68866855318,0
658,PAYMENT,5433.560896874943,O36750,16926.383083502566,15106.308707339558,D36750,63869.80808527476,151444.94821036587,0
478,PAYMENT,5323.01318983455,O36751,3497.108227128845,52376.98902539257,D36751,123488.65881346607,23182.0703556842,0
362,DEBIT,176.73402335052452,O36752,45052.97732929592,48259.90729767123,D36752,34992.24042856174,23077.096978639584,0
312,TRANSFER,4726.758456635918,O36753,68716.45046751696,27622.748593089396,D36753,10446.607961211539,95152.71860362333,0
634,TRANSFER,9427.027167110291,O36754,219641.39908408077,131259.90301716854,D36754,29473.755402048962,16348.397948377085,0
704,PAYMENT,4278.234751084226,O36755,18142.66682410761,3263.51396438122,D36755,56347.51710106536,14166.183821827979,0
245,TRANSFER,13165.539165608103,O36756,60221.459018913956,76056.93627349369,D36756,208116.11333167256,22436.3565508031,0
477,PAYMENT,163.59583252204658,O36757,27077.26654424636,16109.573016810033,D36757,97970.03524506264,72292.36803297204,0
615,CASH_IN,3309.5195261325607,O36758,21365.92926108417,119961.13170103235,D36758,80376.09072234854,22736.40055905552,0
436,PAYMENT,1957.8903526816703,O36759,70954.27694707894,23389.17912274337,D36759,67578.6448773874,4903.02356786532,0
250,CASH_OUT,1399.7895151053433,O36760,41605.65242440717,9727.666587258773,D36760,97814.65490646135,62427.81061947044,0
22,DEBIT,1970.2713041213872,O36761,49118.5463241202,180611.33286959736,D36761,37934.51226508095,5017.181008725769,0
477,TRANSFER,211.03123395807455,O36762,11863.762840178702,23952.687998418052,D36762,1160.239695643128,47318.832627980686,0
572,CASH_IN,457.4467843367216,O36763,32047.07631805394,27120.234846615287,D36763,37173.24915441473,764.7555563282234,0
511,CASH_IN,6136.036796537694,O36764,9319.053630961154,24636.350246806094,D36764,56383.57683727711,198640.45693410942,0
336,TRANSFER,424.8014371116047,O36765,109377.92392337111,47600.04861225438,D36765,24083.728806225543,34058.8856768057,0
646,CASH_IN,11356.63301696858,O36766,8449.186844505533,178221.06515685742,D36766,66223.63111175246,107721.3127158829,0
342,PAYMENT,5748.858944224953,O36767,86589.88551518478,6670.144797638932,D36767,29097.96189163946,31294.027654155194,0
338,CASH_OUT,5168.789090492425,O36768,21888.410973241876,54732.25936163121,D36768,1443.8217085438243,32333.661617565875,0
480,PAYMENT,4399.20534462774,O36769,60025.30426863434,773.4214454459906,D36769,27366.457804359874,8743.176570378411,0
42,CASH_IN,12248.260384462712,O36770,61417.1516096577,74369.20249795346,D36770,109859.8743514169,29598.035713418507,0
74,PAYMENT,2203.181064978996,O36771,44785.74112175752,17761.095235039378,D36771,74936.50059581452,8192.217389153628,0
22,CASH_IN,1409.397169289718,O36772,6876.104794683674,157767.11629044212,D36772,23876.708261492695,35092.73533652119,0
220,CASH_IN,5432.245338520251,O36773,92259.74493379079,26530.259248146427,D36773,52350.19900094594,23098.532792906666,0
79,TRANSFER,3326.8499842741735,O36774,21469.38437850939,40180.04213029405,D36774,46674.55928539424,6899.839779245839,0
235,PAYMENT,11637.890363859964,O36775,28882.132452676302,56046.187089400104,D36775,69365.57101227007,72494.01610225419,0
157,CASH_IN,327.59961206056164,O36776,38834.642307394766,10622.214277148345,D36776,16456.821918174344,4917.9514678593,0
327,TRANSFER,5095.186626335425,O36777,1112.5704086342084,37170.38647849611,D36777,38388.590378533336,24670.713814440423,0
114,CASH_OUT,9378.49821305797,O36778,76503.2829083522,20025.455692510026,D36778,16021.265611236555,12590.9205120411,0
608,CASH_IN,1319.6009131228484,O36779,5751.158836656847,42254.138067268286,D36779,10030.614992872333,39605.03302607378,0
642,DEBIT,8646.196402905254,O36780,88498.6857996744,5573.315424780752,D36780,171192.09210144693,9827.219365708403,1
621,CASH_IN,4248.890938051015,O36781,158497.34217034944,26022.74054118836,D36781,21387.76283462939,2790.4173656813937,0
587,CASH_OUT,12909.823363890955,O36782,35693.75393677956,7793.617737002702,D36782,45194.40373543417,95003.10004145352,0
275,PAYMENT,3006.582322521894,O36783,57038.5025810583,25210.920193559217,D36783,41986.610981318925,12474.231091363348,0
381,CASH_OUT,1520.236636647306,O36784,62104.6543514461,301062.8504548465,D36784,44006.47727117402,28010.413621713782,0
20,DEBIT,6823.012218318938,O36785,9070.870305132647,16917.553518162324,D36785,246311.4919145668,66770.02384079229,0
673,DEBIT,2026.8826375926621,O36786,16467.651642623023,12555.238030913584,D36786,12062.825010993216,45561.44477717868,0
209,PAYMENT,1241.8957280555314,O36787,124652.7871056128,83422.93599740694,D36787,6896.671088923325,3649.9909917561126,0
606,TRANSFER,6232.171736630357,O36788,10312.703792009977,24196.90621386048,D36788,21007.97036134035,58577.83184028799,0
594,CASH_OUT,8748.587703902824,O36789,140832.05079360964,64080.23592391292,D36789,59989.37799548278,19882.060885403942,0
616,CASH_OUT,14541.05424588072,O36790,66679.38980723494,118269.43108222468,D36790,5740.280906348185,6674.490895698015,0
160,CASH_IN,1782.235674274949,O36791,7072.673785003261,84625.6433750383,D36791,22405.80611340377,45880.645878765456,0
573,DEBIT,3165.125256562335,O36792,81523.25350511419,64427.516228724955,D36792,159901.03432042096,71856.03895444046,0
38,CASH_IN,1016.2559228694711,O36793,2201.110287707416,100311.62754707751,D36793,36885.15584305164,34552.800014729924,0
118,DEBIT,14004.149546089153,O36794,41653.37775510617,113337.86347979715,D36794,5806.048656352357,23122.816998640392,0
390,PAYMENT,8648.773438633805,O36795,156604.21079748642,5317.944014358621,D36795,31419.77791075889,164705.19094453254,0
680,PAYMENT,4165.313135612182,O36796,27549.266167694746,26138.665344545287,D36796,225483.21802168788,58256.83235682053,0
377,DEBIT,12404.646596395474,O36797,20414.576581484653,196498.98242241872,D36797,74792.5579560642,18397.761092592686,0
376,CASH_OUT,8575.739477201176,O36798,136131.75538847526,36262.90807706791,D36798,150574.18444040968,6117.455037183832,0
581,PAYMENT,156.81965081592224,O36799,672.5836974334634,20788.963788414218,D36799,14803.429834032167,7470.233004694001,0
595,PAYMENT,7543.3203451403615,O36800,1867.8065118125385,48256.889505940955,D36800,25515.953580893434,68966.17068554339,0
42,CASH_OUT,648.6822721851072,O36801,221891.20662104632,71551.31861815086,D36801,72101.34061129375,48472.12620383758,0
611,CASH_IN,2012.139856336517,O36802,3872.1016560409676,40012.20377069956,D36802,181868.01441737244,148763.73139598634,0
470,PAYMENT,631.3350729356348,O36803,170042.43174244123,20740.709550128973,D36803,1533.6455117262856,5309.339616527723,0
458,PAYMENT,329.9702171419103,O36804,10831.110811006381,48754.74752308122,D36804,43015.63256188392,2580.6769314853786,0
130,CASH_IN,4656.033314877232,O36805,61789.06867230466,14726.850301205912,D36805,17854.07564000817,13513.338686123569,0
28,CASH_OUT,15235.624751588299,O36806,32395.900910926477,22719.817510310488,D36806,3028.421349764405,55463.271387183646,0
741,DEBIT,373.2216971707203,O36807,10440.501444247797,59597.4179341918,D36807,39620.19633463683,31349.754590667646,0
629,CASH_IN,6913.571505130487,O36808,123444.0494545496,138884.68428562768,D36808,20650.078108957638,80139.48430005243,0
326,TRANSFER,1637.5635856416006,O36809,96636.3747012931,46808.79556010915,D36809,4241.222699029171,14678.261522645069,0
509,PAYMENT,473.0746763035295,O36810,5284.63545653138,41678.28794407665,D36810,87923.48690570315,26017.609813811567,0
619,PAYMENT,12773.806473298673,O36811,11164.642635085891,52919.09474877265,D36811,71045.7392658923,15541.21073270746,0
325,DEBIT,278.22312926914213,O36812,27147.270212558506,66499.52322707647,D36812,13197.455299466706,29547.913106360735,0
160,CASH_OUT,558.7813405536075,O36813,29257.13346697866,52367.33775895724,D36813,106150.824193568,59810.61958962335,0
516,CASH_OUT,1285.1898329295088,O36814,8134.1274066900405,32471.410672707163,D36814,16968.326139910783,20854.2142784337,0
661,CASH_IN,13345.07036779685,O36815,9548.44542015232,38333.19240083204,D36815,43556.28785974634,60976.747386673735,0
254,PAYMENT,1808.458046054682,O36816,71637.26974603928,36999.19629041446,D36816,29591.312692579246,34784.81986582522,0
248,TRANSFER,148.87347534667003,O36817,31005.36978520355,43601.02108110578,D36817,28916.584261509477,41920.870164036154,0
353,PAYMENT,1039.042911872802,O36818,101434.38632176202,102890.96605815977,D36818,19139.304509792742,96101.65964903659,0
398,PAYMENT,2944.1606898015866,O36819,94478.15226375964,34285.97226396887,D36819,50928.38710938153,53435.23873491547,0
582,TRANSFER,10709.77783302506,O36820,123922.95164862099,31354.87517771169,D36820,20847.013689835607,26250.666985028893,0
203,CASH_OUT,1507.6147331330947,O36821,27423.404709449394,184481.65408886527,D36821,14990.184985893804,11608.136256873515,0
302,PAYMENT,3572.9056737448986,O36822,54683.13579314731,11891.026674006813,D36822,61421.599134390635,28927.784927349803,0
148,PAYMENT,1797.8703808373098,O36823,1832.7510153696105,121895.59062581808,D36823,1849.1054486008047,97517.46923692223,0
221,CASH_OUT,4271.2437060229395,O36824,237.804746037989,5628.48010636093,D36824,30139.817726500256,134184.0809914714,0
698,PAYMENT,463.3552632079092,O36825,9688.120136443262,12101.988640304435,D36825,110.72824123984891,121874.8633763425,0
560,PAYMENT,3466.4795350643244,O36826,26044.681363918437,18535.387508971406,D36826,17699.05917917104,77031.05562584344,0
263,TRANSFER,369.0965205642687,O36827,22987.56880425524,1210.92209203502,D36827,3259.9502138382504,19185.52472417781,0
296,CASH_IN,19491.149832851217,O36828,32427.253055674293,382.41575212665964,D36828,134302.08463273273,169860.11566434157,0
315,CASH_IN,12494.71809622399,O36829,52409.13868935056,29352.39804385128,D36829,74991.34144030031,7273.237139675754,0
292,CASH_OUT,5200.46230658458,O36830,123471.89132396679,11578.354628468369,D36830,82691.96441947753,76302.17868897996,0
684,CASH_OUT,12590.70191141783,O36831,83929.719999993,47844.34039150083,D36831,47404.373364115396,96286.59012645298,0
31,CASH_IN,4434.460942895582,O36832,140625.7371426212,22185.14661725749,D36832,39992.48107343029,127871.27640676923,0
682,TRANSFER,1829.2484386343697,O36833,20819.56915681608,17296.604608351437,D36833,48785.86004346229,24929.76570418555,0
44,CASH_OUT,788.066097276703,O36834,231526.59036265183,9283.658458033293,D36834,60283.05811509258,76311.82718655095,0
555,DEBIT,25193.52842711264,O36835,342.78575116592106,25878.926688434633,D36835,194293.0075713461,58452.91573257678,0
134,TRANSFER,1404.6217471823036,O36836,10392.286042073607,147405.35003512932,D36836,28138.07455606641,13652.115279893582,0
349,TRANSFER,10075.960552212802,O36837,21387.75135335587,42731.73151416767,D36837,8112.500088768702,23316.888755430016,0
219,CASH_OUT,2828.1533708915713,O36838,48752.31459818429,19861.77000298309,D36838,13033.850355414112,84638.07092613721,0
450,PAYMENT,1962.0089830092845,O36839,9946.494573037058,24469.976849529525,D36839,69520.96034686398,7090.37178094729,0
504,TRANSFER,1427.2118555548561,O36840,40975.75419163513,147822.35672348997,D36840,9786.460034817539,663.6845716313786,0
86,TRANSFER,9921.109066618756,O36841,145111.15479647144,3536.5952567120717,D36841,6485.1986010673945,138388.30797296274,0
251,PAYMENT,9197.212433075372,O36842,31895.94578546039,29874.097234459485,D36842,35399.03120029442,20464.254759638683,0
265,TRANSFER,10295.887506116853,O36843,29475.277394308287,181012.60578566536,D36843,3505.0974283069622,12176.399970355094,0
523,CASH_IN,6633.171711715019,O36844,17345.096483571455,19482.125257330372,D36844,101651.36315547494,76992.37728558395,0
80,DEBIT,325.7862670640297,O36845,152886.21518387354,9033.516320881214,D36845,75251.37063318084,19709.17055216458,0
621,PAYMENT,2181.7633004457666,O36846,84198.76134187875,98059.72268731812,D36846,78332.23055135446,112166.6623144896,0
461,CASH_IN,8429.661712074338,O36847,159711.55928041288,20821.848465371808,D36847,161902.5140783473,5303.487887147442,0
630,PAYMENT,18073.863564977328,O36848,58530.069797101125,58989.797012177216,D36848,37191.21715324454,12558.654608755673,0
252,CASH_IN,9858.162563057926,O36849,13597.112440766236,7869.668439372167,D36849,4823.290694715135,8806.29466841761,0
18,PAYMENT,5523.436217454872,O36850,81492.20884801532,984.8927461512021,D36850,14948.369671818746,104667.55623594303,0
256,PAYMENT,8673.015272280734,O36851,113804.3050291959,149464.25939163036,D36851,3968.857766536245,122562.17387372623,0
245,DEBIT,2288.799274219066,O36852,21550.33480213416,8813.384992682719,D36852,14536.449411794103,28130.00439484521,0
153,PAYMENT,5542.595919270114,O36853,3621.1904447312913,75340.34327772661,D36853,83025.56094745746,8300.135402404389,0
609,CASH_IN,7104.1478819928925,O36854,46853.64604150582,74059.49758387297,D36854,109811.5888610979,98737.52057937824,0
500,DEBIT,3492.030385514448,O36855,2778.2917183652285,9490.483495004048,D36855,164922.56762739326,18080.58461052858,0
458,PAYMENT,1510.6364958847605,O36856,25722.214657350174,50683.311388871174,D36856,89627.7964939763,293726.1022545109,0
698,CASH_IN,13148.916945012032,O36857,42923.75625058386,52560.5080827844,D36857,92258.05938399851,35748.716855411425,0
542,TRANSFER,8039.468022653013,O36858,35485.609065120036,5027.1562075798,D36858,166051.73249550955,72018.62787553448,0
115,CASH_IN,1418.4054319005068,O36859,23618.020357236335,8736.852067577254,D36859,13378.620200396113,22508.311837940197,0
447,PAYMENT,639.4446606918269,O36860,46563.86261724023,23001.479092804286,D36860,645.1480619822704,93044.49897581324,0
353,TRANSFER,6707.87363821147,O36861,4914.452675079551,4836.35273381928,D36861,67287.69962453407,19280.469940248164,0
625,CASH_IN,5393.078716793646,O36862,50214.642551676334,88620.22643878244,D36862,12923.630768792582,13850.863736494937,0
541,CASH_OUT,4478.444631304384,O36863,35505.73919538737,61785.09487447501,D36863,254611.2078192002,25267.66356475742,0
322,TRANSFER,15871.035713638405,O36864,3342.4857163130387,1154.5519139167866,D36864,252048.88467612787,17988.852775638105,0
459,PAYMENT,2082.702740796383,O36865,70691.14604343419,55860.678912620846,D36865,30914.60705548405,19957.24071537953,0
226,PAYMENT,653.503726028386,O36866,92584.3042588191,45484.38770278294,D36866,63621.08301037672,67828.9099428794,0
361,PAYMENT,1153.8245926904026,O36867,78759.69783472877,65954.23917217572,D36867,4454.24147384646,120967.82538613825,0
531,PAYMENT,6399.546410476531,O36868,13073.262279680173,122584.12718006868,D36868,43067.6473290651,5348.759682803047,0
112,CASH_OUT,12107.115633237234,O36869,20203.335932756385,27056.393013116252,D36869,11025.690142146168,28412.63355113851,0
212,CASH_IN,5807.437945028234,O36870,46428.904856349385,42100.06279817393,D36870,61425.41832585728,49922.43121109038,0
233,CASH_IN,788.4683682780912,O36871,60389.15594937206,20239.48621462781,D36871,45085.52134256098,23927.377566131516,0
159,TRANSFER,6130.410159343039,O36872,43852.23139116464,111386.81419034205,D36872,98365.77567527896,288992.74907301296,0
572,CASH_IN,1903.5559125422762,O36873,63652.845444790495,126389.76853555224,D36873,10009.699243271098,80428.88959423298,0
324,PAYMENT,2544.2180852204715,O36874,46232.31559646343,47116.45438708257,D36874,261124.65152757417,151103.13295811735,0
93,PAYMENT,5150.991876632219,O36875,24010.181476867238,118622.29691521,D36875,113630.20143950354,33000.73752036122,0
248,CASH_IN,2784.97515955768,O36876,29711.645064103,9134.1375484225,D36876,61029.30142060482,117960.79208319365,1
670,TRANSFER,16263.09595204922,O36877,51847.91207735031,22756.242208900596,D36877,32112.07092556459,95649.61474432115,0
141,CASH_OUT,7906.816459362298,O36878,16736.557208774782,60518.88922574373,D36878,110194.77688112394,35325.04410961211,0
404,DEBIT,3926.6989295469307,O36879,7347.287555080509,65085.34515553853,D36879,34568.463701555884,4901.874771158751,0
732,CASH_OUT,2836.804843863905,O36880,95942.09300808475,40191.68522680346,D36880,14571.914447282436,6240.864661149796,0
404,PAYMENT,2004.4259150729258,O36881,253279.15700619758,25918.137762490554,D36881,23688.92090877926,64917.98076799441,0
601,PAYMENT,2014.734980052657,O36882,127080.3324763822,46508.343966018394,D36882,728.6606415594545,16331.306501668369,0
667,CASH_IN,5176.3561529634935,O36883,7230.206025213906,11977.211257496387,D36883,118595.4097817241,80875.47113934792,0
414,PAYMENT,8942.57542947671,O36884,2233.5712886180772,63096.6018101804,D36884,4114.191806824818,4076.5358720341446,0
440,PAYMENT,1064.0232589098991,O36885,52596.32557948976,100697.77822907532,D36885,86069.48819633873,112056.18016863379,0
233,PAYMENT,13018.804865819826,O36886,27605.829350056614,11474.843180274065,D36886,95519.63493059864,4599.9992075930595,0
193,DEBIT,1788.6195649858364,O36887,48888.94827686845,4505.4135061378465,D36887,32163.868600177255,128602.58613007765,0
99,TRANSFER,6136.328147075884,O36888,2291.252546797475,30552.8366530502,D36888,17441.3150481705,99654.80652532398,0
113,TRANSFER,7188.11343442535,O36889,83274.65266448904,19881.464369126013,D36889,7039.160619275602,131037.1065095165,0
619,PAYMENT,8616.840289574331,O36890,3768.7213239113553,25631.652216031238,D36890,27880.562373870376,145825.44731585943,0
536,DEBIT,2479.284229989333,O36891,30006.496902264018,87448.81709125482,D36891,8001.993934744073,96120.2157979336,0
281,CASH_OUT,2644.4890648609658,O36892,51656.8321307999,179153.8876633694,D36892,26355.639184486783,45850.72193993896,0
716,CASH_OUT,5620.862074755071,O36893,37758.58103300705,3974.235801980058,D36893,42066.97582505894,16774.13538909418,0
523,PAYMENT,15170.834730408069,O36894,17666.24542664111,594.0597798074217,D36894,92019.99662501222,22766.820473434607,0
350,CASH_IN,13250.062184531102,O36895,7928.874513212757,47938.39089974761,D36895,2826.697076645453,36834.57027246178,0
316,CASH_OUT,6864.564702920976,O36896,66840.7359339121,58483.31347089879,D36896,373.8364357974062,67403.95581349738,0
717,PAYMENT,1068.5130424423028,O36897,21752.38192486755,17745.317936536103,D36897,27051.985876873387,29186.80390050031,0
500,CASH_OUT,5533.626172161688,O36898,43711.531709072624,46464.518810415786,D36898,56792.92242104631,57125.85621002024,0
537,TRANSFER,8559.893580083504,O36899,45071.53681939155,3953.5121781802345,D36899,76929.7570315034,71212.85546428934,0
652,DEBIT,21590.37106415799,O36900,105861.56207545195,68198.90224945427,D36900,147115.74820385326,913.2597177581903,0
635,TRANSFER,3972.082494754611,O36901,4328.975608268716,80833.38468425945,D36901,23150.71742028455,1746.4989531101205,0
436,CASH_OUT,4443.168159448182,O36902,15113.650625203378,8647.02981811526,D36902,49497.977820573346,27975.564732602605,0
523,PAYMENT,20676.737736211573,O36903,3602.5318440002557,33449.715745928326,D36903,76181.23529565256,46694.233408978645,0
593,CASH_IN,9353.177361598715,O36904,95882.3722733329,10006.242972293912,D36904,38332.46252120292,21286.979845170008,0
444,CASH_OUT,370.7654598143547,O36905,35530.836613093044,33293.43763816197,D36905,26330.36904211491,133900.76586940046,0
621,TRANSFER,16646.550822889152,O36906,125070.71738145356,46029.56894710344,D36906,56567.771568506665,13186.542850388943,0
208,TRANSFER,1409.6502988476163,O36907,10715.128076326542,10264.33626572189,D36907,71423.06500930752,28263.410734027428,0
276,CASH_OUT,9565.034559949087,O36908,56942.87660571487,35327.63729093111,D36908,133481.33357999142,118089.31144270251,0
497,PAYMENT,2472.2651756038795,O36909,9409.560179834265,47444.67584847708,D36909,33397.905822038505,12644.796772753907,0
297,PAYMENT,827.9889991095762,O36910,67248.78944522075,31050.69123663847,D36910,13777.073192989386,95043.68514375083,0
374,DEBIT,9713.149662154352,O36911,39403.00003414864,44861.456472811115,D36911,4002.5484988781286,17418.19408361919,0
575,PAYMENT,124.53917511310728,O36912,29403.907616761615,57215.84563126031,D36912,17909.4079543955,16678.930726209044,0
184,CASH_IN,4379.973212148547,O36913,20227.783933132505,19580.374732765747,D36913,169287.28630086296,8261.890036465022,0
32,CASH_OUT,1330.6386926992825,O36914,6108.63229071255,52138.91505842655,D36914,32197.94926499122,15089.047926455783,0
283,TRANSFER,964.9107655757603,O36915,74406.3092483949,163760.18768253454,D36915,23161.4107985229,16957.63427961246,0
432,CASH_OUT,3941.577374392432,O36916,16026.277478453132,17768.11810824326,D36916,75579.04353307317,27715.393002470428,0
519,CASH_IN,12218.999384774008,O36917,104595.233717678,12315.490216119073,D36917,7609.092194859795,11883.965117743706,0
686,TRANSFER,16703.801348454275,O36918,26499.041034184524,15749.273690376875,D36918,193.04818478290676,56141.61733709291,0
462,PAYMENT,777.5060603793931,O36919,3470.795661049794,41273.67628383866,D36919,131968.71804873084,21656.609614860074,0
368,CASH_OUT,7031.3503851001215,O36920,3736.0681958531177,37173.15144695832,D36920,22330.553125475035,93561.71650452973,0
658,DEBIT,5827.041247683687,O36921,91644.68688721042,34597.2507219692,D36921,90792.77978292387,14157.879141428892,0
252,PAYMENT,2541.0961489551246,O36922,32677.688317092623,19890.4744204997,D36922,8158.61343953313,44976.030103511446,0
